"text,created_at,favorite_count"
"How can @JebBush beat Hillary Clinton- if he can't beat anyone else on the #GOPDebate stage with $150M? I am the only one who can!,02-14-2016 05:37:59,9622"
"All polls have me winning debate big- Drudge TIME etc. Dopey Charles Krauthammer still nasty. He has zero cred- totally dishonest!,02-14-2016 06:12:28,8393"
"#MakeAmericaGreatAgain! https://t.co/Cwp6Ub5GqJ,02-14-2016 06:17:30,8033"
"Hey @glennbeck- see how I beat your boy Ted- in your own Blaze poll? Your endorsement means nothing! #GOPDebate,02-14-2016 06:26:22,14034"
"#GOPDebate #GoogleTrends https://t.co/yVxFubckNs,02-14-2016 06:39:46,10739"
"Even though every poll Time Drudge etc. has me winning the debate by a lot @FoxNews only puts negative people on. Biased - a total joke!,02-14-2016 12:56:20,9080"
"This shows what a complete &amp; total liar Ted Cruz is- he said he wouldn't have nominated John Roberts. Really? https://t.co/gBnsNgomom,02-14-2016 14:50:39,7313"
"I will be on Face the Nation with John Dickerson on CBS this morning. Enjoy!,02-14-2016 14:51:02,5921"
"Thank you for your support! TOGETHER we will MAKE AMERICA GREAT AGAIN! https://t.co/fFN9pisyQ4 https://t.co/VxyuDwZmC9,02-14-2016 17:27:48,12599"
"Loved the debate last night and almost everyone said I won but the RNC did a terrible job of ticket distrbution. All donors &amp; special ints,02-14-2016 20:55:59,11142"
"Tickets for future debates should be put out to the general public instead of being given to the lobbyists &amp; special interests - the bosses!,02-14-2016 21:07:04,21056"
"Wow in the new CBS Poll I went way up into the forties! Thank you!,02-14-2016 21:10:20,12457"
"Ted Cruz along with Jeb Bush pushed Justice John Roberts onto the Supreme Court. Roberts could have killed ObamaCare twice but didn't!,02-14-2016 22:02:19,10100"
"Funny that Jeb(!) didn't want help from his family in his failed campaign and didn't even want to use his last name.Then mommy now brother!,02-15-2016 11:05:15,10052"
"Jeb Bush and Ted Cruz are not electable presidential candidates Hillary would destroy them. Ted may not be eligible to run - born in Canada,02-15-2016 12:24:00,9978"
"I will be in South Carolina all week. Saturday is BIG BIG BIG! Get out and vote - MAKE AMERICA GREAT AGAIN,02-15-2016 13:55:08,8541"
"Now that George Bush is campaigning for Jeb(!) is he fair game for questions about World Trade Center Iraq War and eco collapse? Careful!,02-15-2016 14:04:31,16203"
"I'd like to call JEB a liar but the truth is he has no clue &amp; never revealed that he used Eminent Domain- when criticizing me! (1/2),02-15-2016 17:24:42,6703"
"Jeb used Eminent Domain &amp; took advantage of a disabled vet in the process. (2/2)https://t.co/eiBCld77tV,02-15-2016 17:24:53,6312"
"JEB is a hypocrite! Used massive private ""Eminent Domain"" --- Just another clueless politician! https://t.co/yZT3lSutt9,02-15-2016 17:29:40,7172"
"RESPONSE TO THE LIES OF SENATOR CRUZ: https://t.co/9PGo56YTqt#Trump2016 #VoteTrumpSC,02-15-2016 20:23:12,6908"
"Thank you for your continued support!#MakeAmericaGreatAgain https://t.co/cykncrrSRE,02-15-2016 21:16:00,9873"
"What a night! 10000 amazing supporters in Greenville South Carolina! THANK YOU!VOTE on Saturday! #VoteTrumpSC https://t.co/jXYLRDayB7,02-16-2016 03:53:29,11962"
"New South Carolina poll from PPP. Thank you! #VoteTrumpSC https://t.co/6618Oi6vle,02-16-2016 04:18:28,9223"
"Spent the full day at meetings and a major rally yesterday in South Carolina. Great people and spirit. Today will be more of the same.,02-16-2016 10:52:09,7845"
"New PPP Poll just out - Trump up big Cruz Rubio and Bush down. The debate results even with a stacked RNC audience were wonderful!,02-16-2016 11:22:02,9537"
"Thank you! #MakeAmericaGreatAgain https://t.co/tIBB3BMUvp,02-16-2016 12:37:08,9639"
"Just sat down for a great interview with @PHussionWYFF in Greenville today. Watch at 5pm. An amazing day in South Carolina! #VoteTrumpSC,02-16-2016 17:59:42,4936"
"#TeamTrump is thinking of Captain Andrew Maitner. A true American hero. #MaitnerStrong https://t.co/v96l7tUFWy https://t.co/uLuDOHEIB2,02-16-2016 18:21:12,6351"
"Thank you to the 2500+ in North Augusta South Carolina. Lines down the block! Don't forget to VOTE on Saturday! https://t.co/KayUN9rfIV,02-16-2016 21:09:52,9798"
"Thank you South Carolina! #MakeAmericaGreatAgain #Trump2016 https://t.co/pIDqnY4IL3,02-16-2016 22:54:29,7906"
"Will be interviewed by @StephenAtHome tonight by phone- a late show first @CBS @colbertlateshow. Enjoy! #Colbert #LSSC,02-16-2016 23:15:53,4683"
"Explain to @brithume and @megynkelly who know nothing that I will beat Hillary and win states (and dem-indie votes) that no other R can!,02-17-2016 03:04:22,6981"
".@brithume thinks that when Republicans drop out of the race someone will pick up ALL of that vote. The fact is I will get much of it!,02-17-2016 03:12:52,6365"
"Thank you  @kayleighmcenany for your nice words - great knowledge and style! We are doing really well in South Carolina. @CNN @donlemon,02-17-2016 03:44:39,4953"
"Why does @megynkelly devote so much time on her shows to me almost always negative?  Without me her ratings would tank. Get a life Megyn!,02-17-2016 03:58:40,14615"
"Interesting how President Obama so haltingly said I ""would never be president"" - This from perhaps the worst president in U.S. history!,02-17-2016 11:08:15,22731"
".@lindseygraham who had zero in his presidential run before dropping out in disgrace- saying the most horrible things about me on @FoxNews.,02-17-2016 14:39:52,5946"
"I will beat Hillary easily but Lindsey Graham says I won't and yet he got zero against me- no cred! Why does FOX put him on?,02-17-2016 14:40:24,8636"
".@FoxNews is so biased it is disgusting. They do not want Trump to win. All negative!,02-17-2016 14:49:02,12502"
"Just out Nevada poll shows Jeb Bush at 1% he should take his dumb mouthpiece @LindseyGrahamSC and just go home.,02-17-2016 16:10:30,8692"
"Jeb Bush just got contact lenses and got rid of the glasses. He wants to look cool but it's far too late. 1% in Nevada!,02-17-2016 16:11:24,18208"
"#MakeAmericaGreatAgain #Trump2016 https://t.co/uMLm0Gd3lX,02-17-2016 16:22:35,8050"
"Thank you Nevada! #MakeAmericaGreatAgain #Trump2016 https://t.co/n6hGfdCWuv,02-17-2016 16:31:34,9608"
"THANK YOU AMERICA! #MakeAmericaGreatAgain #Trump2016 https://t.co/TRrdR0nlpM,02-17-2016 16:34:55,10997"
"Join us tomorrow in Kiawah South Carolina! #SCPrimary #VoteTrumpSC#Trump2016 https://t.co/pG868uImBb,02-17-2016 23:17:33,5123"
"Amazing that while I lead by big numbers in the new Q and and USA Today polls the the press only wants to report on the phony WSJ/NBC poll.,02-18-2016 10:44:28,7906"
"The just out USA Today National Poll where I lead by big numbers shows that in a head to head matchup I beat both Hillary and Bernie.,02-18-2016 10:53:34,10637"
"I love being in South Carolina. We are leading big in all of the State polls - Saturday is a BIG day. MAKE AMERICA GREAT AGAIN!,02-18-2016 11:25:40,7742"
"New CBS National Poll just out - massive lead for Trump. The Wall Street Journal/NBC Poll is a total joke. No wonder WSJ is doing so badly!,02-18-2016 12:26:46,7730"
"Thank you America! #Trump2016https://t.co/U9L0ja3frk https://t.co/oqv2dSa1ET,02-18-2016 13:11:02,8504"
"#MakeAmericaGreatAgain #Trump2016 https://t.co/nrcrU08sQ6,02-18-2016 13:27:55,6687"
"Thank you South Carolina! Together WE WILL MAKE AMERICA GREAT AGAIN! #VoteTrumpSC https://t.co/ZkXPm9lPL1,02-18-2016 13:30:38,9730"
".@FoxNews is changing their  theme from ""fair and balanced"" to ""unfair and unbalanced."" But dying @WSJ is worse.Their phony poll is a  joke!,02-18-2016 14:05:38,7070"
"I agree with Marco Rubio that Ted Cruz is a liar!,02-18-2016 14:11:18,11564"
"Response to the Pope:https://t.co/iWDjTIQyhE,02-18-2016 18:07:32,8824"
"Join us tomorrow night in Charleston South Carolina! #SCPrimary #Trump2016 https://t.co/VauoRmgcVz,02-18-2016 20:14:22,4826"
"Join us Saturday night- for the South Carolina Primary Watch Party!#SCPrimary #Trump2016 https://t.co/AqRhLydI0u,02-18-2016 20:16:04,6091"
"We will MAKE AMERICA SAFE &amp; GREAT AGAIN! #Trump2016 #VoteTrumpSChttps://t.co/wG4RgO0pNm https://t.co/3XpJvBZuk5,02-19-2016 00:08:24,9110"
"Tonight I will be on @FoxNews with @SeanHannity at 10pm and @CNN w/ @AndersonCooper at 10:10pm. Enjoy! #VoteTrumpSC #Trump2016,02-19-2016 00:11:57,6831"
"Thank you South Carolina! Everyone get out and vote tomorrow! We will #MakeAmericaGreatAgain! https://t.co/Q2qxHINAHo,02-19-2016 18:52:38,7068"
"A message from @IvankaTrump! #SCPrimary #VoteTrumpSC #MakeAmericaGreatAgain Video: https://t.co/5NZw5Bs6NR https://t.co/KEx85mQxEv,02-19-2016 18:56:48,4553"
"I was asked about healthcare by Anderson Cooper &amp; have been consistent- I will repeal all of #ObamaCare including the mandate period.,02-19-2016 20:28:32,6373"
"I was referring to a backstop for pre-existing conditions. I will eliminate the law in its entirety &amp; replace it w/ something much better.,02-19-2016 20:29:01,5363"
"I will replace it with private plans health savings accounts &amp; allow purchasing across state lines. Maximum choice &amp; freedom for consumer.,02-19-2016 20:29:22,6796"
"Iêm self-funding and I am going to take care of the people _ not the special interests and insurance companies like the other candidates.,02-19-2016 20:29:43,10142"
"Remember Cruz and Bush gave us Roberts who upheld #ObamaCare twice! I am the only one who will #MAKEAMERICAGREATAGAIN!,02-19-2016 20:30:24,6316"
"#MakeAmericaGreatAgain #Trump2016  https://t.co/zIn9Zl4Ukx,02-19-2016 20:49:02,4676"
"#MakeAmericaGreatAgain #Trump2016 https://t.co/6hP6PzPkY5,02-19-2016 20:49:57,6654"
"I have built so many great &amp; complicated projects_ creating tens of thousands of jobs-video: https://t.co/9cqt78cGiT https://t.co/4Q7oJHKoqV,02-19-2016 21:00:59,6878"
"I use both iPhone &amp; Samsung. If Apple doesn't give info to authorities on the terrorists I'll only be using Samsung until they give info.,02-19-2016 21:32:43,9586"
"Hopefully others will follow suit. Our country needs &amp; should demand security. It is time to get tough &amp; be smart!,02-19-2016 21:33:04,6624"
"Boycott all Apple products  until such time as Apple gives cellphone info to authorities regarding radical Islamic terrorist couple from Cal,02-19-2016 21:38:07,10640"
"Just finished two major speeches in South Carolina. Big crowds great people. Going for a third now!,02-19-2016 21:49:15,7793"
"MAKE AMERICA GREAT AGAIN!,02-19-2016 21:51:51,17631"
"Lying #Ted Cruz just (on election day) came out with a sneak and sleazy Robocall. He holds up the Bible but in fact is a true lowlife pol!,02-20-2016 13:59:13,5728"
"I am the only candidate (in many years) who is self-funding his campaign. Lobbyists and $ interests totally control all other candidates!,02-20-2016 15:31:23,11840"
"I wonder if President Obama would have attended the funeral of Justice Scalia if it were held in a Mosque? Very sad that he did not go!,02-20-2016 16:42:11,29899"
"Remember that Marco Rubio is very weak on illegal immigration. South Carolina needs strength as illegals and Syrians pour in. Don't allow it,02-20-2016 17:02:44,10019"
"South Carolina voters have the future of our country in their hands. Vote now (today) and MAKE AMERICA GREAT AGAIN!,02-20-2016 17:39:24,10011"
"People (pundits) gave me no chance in South Carolina. Now it looks like a possible win. I would be happy with a one vote victory! (HOPE),02-21-2016 00:05:57,15879"
"What a great night. Thank you South Carolina a special place with truly amazing people! LOVE,02-21-2016 03:01:10,19522"
"Thank you @SarahPalinUSA for your amazing help and support. Big win leaving now for Atlanta and Nevada.The people of South Carolina got it!,02-21-2016 11:09:50,11458"
"I will be live on all of the major morning talk shows. Enjoy!,02-21-2016 11:36:28,8052"
"The failing @WSJ Wall Street Journal should fire both its pollster and its Editorial Board. Seldom has a paper been so wrong.Totally biased!,02-21-2016 11:52:51,11417"
"A quote was read from a parody account last night on MSNBC re: Jeb.  https://t.co/4twxJ4blje,02-21-2016 15:57:11,4701"
"Thank you South Carolina!  https://t.co/U1HoDmuuH3,02-21-2016 16:04:46,7405"
"THANK YOU Atlanta Georgia! Leaving for Nevada now. Lets MAKE AMERICA SAFE AND GREAT AGAIN! https://t.co/wHfraU67yX https://t.co/WqvxMwJk2S,02-22-2016 00:07:49,10141"
"A number of months ago I was not expected to win South CarolinaTed Cruz was and yet I won in a landslide - every group and category. WIN!,02-22-2016 12:22:38,11741"
"I am in Las Vegas at the best hotel (by far) Trump International. I will be working with my wonderful teams and volunteers to WIN Nevada!,02-22-2016 12:48:30,11334"
"The reason that Ted Cruz lost the Evangelicals in S.C. is because he is a world class LIAR and Evangelicals do not like liars!,02-22-2016 13:36:39,8512"
"I hear the Rickets family who own the Chicago Cubs are secretly spending $'s against me. They better be careful they have a lot to hide!,02-22-2016 14:42:50,16377"
"Many people are now saying I won South Carolina because of the last debate. I showed anger and the people of our country are very angry!,02-22-2016 16:12:21,9358"
"Thank you for your endorsement @paulteutulsr! #BikersForTrump #VoteTrumpNV Video: https://t.co/1JEdwPPCux https://t.co/56gkQTM7oc,02-22-2016 18:54:29,6670"
"It is so important to audit The Federal Reserve and yet Ted Cruz missed the vote on the bill that would allow this to be done.,02-22-2016 20:37:55,12056"
"Wow Ted Cruz falsely suggested Marco Rubio mocked the Bible and was just forced to fire his Communications Director. More dirty tricks!,02-22-2016 20:44:02,9436"
"Ted Cruz has been playing an ad about me that is so ridiculously false - no basis in fact. Take ad down Ted. Biggest liar in politics!,02-22-2016 20:50:18,8061"
"Ted Cruz has now apologized to Marco Rubio and Ben Carson for fraud and dirty tricks. No wonder he has lost Evangelical support!,02-22-2016 20:55:16,9292"
"Just saw the phony ad by Cruz - totally false more dirty tricks. He got caught in so many lies - is this man crazy?,02-22-2016 21:06:25,8263"
"Ted Cruz should be disqualified from his fraudulent win in Iowa. Weak RNC and Republican leadership probably won't let this happen! Sad.,02-22-2016 21:11:17,8174"
"I will be on @seanhannity tonight- from Las Vegas Nevada at 10pmE. Enjoy! #Hannity #Trump2016 https://t.co/mx5rxf4oHl,02-23-2016 00:19:37,5600"
"Thank you Illinois! Great news! #VoteTrumpIL on 3/15!Trump 28%Cruz 15%Rubio 14%Kasich 13%Bush 8%Carson 6%Simon Poll/SIU,02-23-2016 01:24:27,8297"
"Just watched the very incompetent Mitt Romney Campaign Strategist Stuart Stevens. Now I know why Mitt lost so badly. Stevens is a clown!,02-23-2016 01:29:02,7101"
"WOW! Thank you Massachusetts! See you soon. #VoteTrumpMAhttps://t.co/mNbDUPrEeh,02-23-2016 01:29:26,6224"
"Great poll! Thank you North Carolina! #VoteTrumpNC on 3/15!Trump 36%Cruz 18%Rubio 18%Carson 10%Kasich 7%Via @SurveyUSA,02-23-2016 01:34:44,7887"
"Thank you Michigan! #VoteTrumpMITrump 35%Kasich 17%Cruz 12%Rubio 12%Carson 9% Via: ARG,02-23-2016 01:37:52,10117"
"Thank you Vermont! #VoteTrumpVT https://t.co/8KGOpqDb9t,02-23-2016 01:44:02,4929"
"Great Town Hall tonight at 10:00 P.M. (Eastern) conducted by @seanhannity on @FoxNews,02-23-2016 02:19:01,4937"
"A big fat hit job on @oreillyfactor tonight. A total waste of time to watch boring and biased. @brithume said I would never run a dope!,02-23-2016 02:27:20,6583"
"Ted Cruz said on @oreillyfactor that illegals sent out of country by my administration would come right back as citizens. Another lie-crazy!,02-23-2016 02:31:20,7294"
"Join me live- now in Las Vegas Nevada! We will MAKE AMERICA SAFE &amp; GREAT AGAIN! #VoteTrumpNV #NevadaCaucus https://t.co/IW9s9noxDT,02-23-2016 03:51:04,5382"
