"text,created_at,favorite_count"
"Syrian ceasefire seems to be holding. Many lives can be saved. Came out of meeting. Good!,07-09-2017 20:09:52,100274"
"The fact that President Putin and I discussed a Cyber Security unit  doesn't mean I think it can happen. It can't-but a ceasefire can&amp; did!,07-10-2017 00:45:13,91092"
"James Comey leaked CLASSIFIED INFORMATION to the media. That is so illegal!,07-10-2017 10:40:16,112155"
"I cannot imagine that Congress would dare to leave Washington without a beautiful new HealthCare bill fully approved and ready to go!,07-10-2017 10:47:33,102395"
"When I left Conference Room for short meetings with Japan and other countries I asked Ivanka to hold seat. Very standard. Angela M agrees!,07-10-2017 11:31:33,88831"
"If Chelsea Clinton were asked to hold the seat for her motheras her mother gave our country away the Fake News would say CHELSEA FOR PRES!,07-10-2017 11:47:49,108995"
"The Senate Democrats have only confirmed 48 of 197 Presidential Nominees. They  can't win so all they do is slow things down &amp; obstruct!,07-11-2017 10:59:58,97500"
"Working hard to get the Olympics for the United States (L.A.). Stay tuned!,07-11-2017 11:46:00,108873"
"Marine Plane crash in Mississippi is heartbreaking. Melania and I send our deepest condolences to all!,07-11-2017 12:09:22,121286"
"Big wins against ISIS!,07-11-2017 12:23:45,129612"
"My son Donald will be interviewed by @seanhannity tonight at 10:00 P.M. He is a great person who loves our country!,07-12-2017 00:24:10,96284"
"My son Donald did a good job last night. He was open transparent and innocent. This is the greatest Witch Hunt in political history. Sad!,07-12-2017 10:19:32,120675"
"Remember when you hear the words ""sources say"" from the Fake Media often times those sources are made up and do not exist.,07-12-2017 10:32:56,117629"
"ISIS is on the run &amp; will soon be wiped out of Syria &amp; Iraq illegal border crossings are way down (75%) &amp; MS 13 gangs are being removed.,07-12-2017 11:05:53,127630"
".@WashTimes states ""Democrats have willfully used Moscow disinformation to influence the presidential election against Donald Trump."",07-12-2017 12:12:42,63060"
"Why aren't the same standards placed on the Democrats. Look what Hillary Clinton may have gotten away with. Disgraceful!,07-12-2017 13:27:03,104325"
"The W.H. is functioning perfectly focused on HealthCare Tax Cuts/Reform &amp; many other things. I have very little time for watching T.V.,07-12-2017 13:39:25,99408"
"After 14 years U.S. beef hits Chinese market. Trade deal an exciting opportunity for agriculture. https://t.co/gDGgejqFMs,07-12-2017 20:20:56,69870"
"Getting rdy to leave for France @ the invitation of President Macron to celebrate &amp; honor Bastille Day and 100yrs since U.S. entry into WWI.,07-12-2017 22:35:53,82798"
"Stock market hits another high with spirit and enthusiasm so positive. Jobs outlook looking very good! #MAGA__ https://t.co/Vwxsb2vWGe,07-12-2017 23:06:19,65621"
"JOBS JOBS JOBS! #MAGA__ https://t.co/HScS4Y9ZJK,07-12-2017 23:12:03,81023"
"Big WIN today for building the wall. It will secure the border &amp; save lives. Now the full House &amp; Senate must act! __https://t.co/TTg7lvBdo2 https://t.co/xhiknXko70,07-12-2017 23:24:08,70931"
"Just landed in Paris France with @FLOTUS Melania. https://t.co/knULGOQF1K,07-13-2017 08:06:11,77588"
"Melania and I were thrilled to join the dedicated men and women of the @USEmbassyFrance members of the U.S. Military and their families. https://t.co/ZSdsJ0Bsbl,07-13-2017 12:50:16,70714"
"President @EmmanuelMacronThank you for the beautiful welcome ceremony at Les Invalides today! https://t.co/RKir1GcRrB,07-13-2017 18:45:49,57924"
"Great bilateral meetings at Élysée Palace w/ President @EmmanuelMacron. The friendship between our two nations and ourselves is unbreakable. https://t.co/IOSoC0MdPv,07-13-2017 19:20:56,58829"
"Great evening with President @EmmanuelMacron &amp; Mrs. Macron. Went to Eiffel Tower for dinner. Relationship with France stronger than ever. https://t.co/ib1pdUYoEU,07-14-2017 07:56:26,45347"
"Republicans Senators are working hard to get their failed ObamaCare replacement approved. I will be at my desk pen in hand!,07-14-2017 07:57:33,70229"
"So impt Rep Senators under leadership of @SenateMajLdr McConnell get healthcare plan approved. After 7yrs of O'Care disaster must happen!,07-14-2017 08:05:36,50000"
"After all of these years of suffering thru ObamaCare Republican Senators must come through as they have promised!,07-14-2017 08:07:29,74543"
".@VP Mike Pence is working hard on HealthCare and getting our wonderful Republican Senators to do what is right for the people.,07-14-2017 08:09:05,60424"
"It was a great honor to represent the United States at the magnificent #BastilleDay parade. Congratulations President @EmmanuelMacron! https://t.co/1J4vZiy98y,07-14-2017 11:04:16,67582"
"The United States mourns for the victims of Nice France. We pledge our solidarity with France against terror. ____ https://t.co/7irbz08oT3,07-14-2017 13:39:47,53025"
"Great conversations with President @EmmanuelMacron and his representatives on trade military and security.,07-14-2017 13:47:19,51117"
"Left Paris for U.S.A. Will be heading to New Jersey and attending the#USWomensOpen their most important tournament this afternoon.,07-14-2017 14:16:34,58385"
"Just landed from Paris France. It was an incredible visit with President @EmmanuelMacron. A lot discussed and accomplished in two days!,07-14-2017 22:22:58,61382"
"President @EmmanuelMacronThank you for inviting Melania and myself to such a historic celebration in France. #BastilleDay #14juillet https://t.co/KZjJQOo0H1,07-14-2017 22:39:14,79045"
"Honored to serve as Commander-in-Chief to the courageous men and women of our U.S. Armed Forces. A grateful nation thanks you! https://t.co/wERNV7J4oO,07-15-2017 01:34:31,112362"
"I will be at the @USGA #USWomensOpen in Bedminster NJ tomorrow. Big crowds expected &amp; the women are playing great-should be very exciting!,07-15-2017 03:02:59,50762"
"Stock Market at new all-time high! Working on new trade deals that will be great for U.S. and its workers!,07-15-2017 16:21:12,85526"
"Stock Market hit another all-time high yesterday - despite the Russian hoax story! Also jobs numbers are starting to look very good!,07-15-2017 16:30:23,87173"
"Will be at the Women's U.S. Open today!,07-15-2017 16:33:34,55281"
"Next week the Senate is going to vote on legislation to save Americans from the ObamaCare DISASTER. #WeeklyAddress__ https://t.co/xjVDkgo1NK,07-15-2017 17:56:57,60683"
"MAKE AMERICA GREAT AGAIN! https://t.co/3eYF3nir4B,07-15-2017 20:19:28,65311"
"Just got to the #USWomensOpen in Bedminster New Jersey. People are really happy with record high stock market - up over 17% since election!,07-15-2017 20:29:54,66479"
"The women played great today at the @USGA #USWomensOpen__ I look forward to being there tomorrow for the final round! https://t.co/2oWyptgfIY,07-16-2017 03:04:47,46187"
"HillaryClinton can illegally get the questions to the Debate &amp; delete 33000 emails but my son Don is being scorned by the Fake News Media?,07-16-2017 10:35:44,143851"
"Thank you to all of the supporters who far out-numbered the protesters yesterday at the Women's U.S. Open. Very cool!,07-16-2017 10:51:12,112717"
"Thank you to former campaign adviser Michael Caputo for saying so powerfully that there was no Russian collusion in our winning campaign.,07-16-2017 11:04:07,92061"
"With all of its phony unnamed sources &amp; highly slanted &amp; even fraudulent reporting #Fake News is DISTORTING DEMOCRACY in our country!,07-16-2017 11:15:10,96428"
"The ABC/Washington Post Poll even though almost 40% is not bad at this time was just about the most inaccurate poll around election time!,07-16-2017 14:10:25,72783"
"The #USSJohnFinn will provide essential capabilities to keep America safe. Our sailors are the best anywhere in the world. Congratulations! https://t.co/yTnMwSh1Kg,07-16-2017 17:16:32,69926"
"I am at the @USGA  #USWomensOpen. An amateur player is co-leading for the first time in many decades - very exciting!,07-16-2017 21:00:03,51984"
"Congratulations to Sung Hyun Park on winning the 2017 @USGA #USWomensOpen__,07-17-2017 00:22:50,48125"
"Heading back to Washington D.C. Much will be accomplished this week on trade the military and security!,07-17-2017 00:24:28,89884"
"Most politicians would have gone to a meeting like the one Don jr attended in order to get info on an opponent. That's politics!,07-17-2017 14:07:55,102537"
"Republicans should just REPEAL failing ObamaCare now &amp; work on a new Healthcare Plan that will start from a clean slate. Dems will join in!,07-18-2017 02:17:50,114485"
"We were let down by all of the Democrats and a few Republicans. Most Republicans were loyal terrific &amp; worked really hard. We will return!,07-18-2017 11:53:05,78612"
"As I have always said let ObamaCare fail and then come together and do a great healthcare plan. Stay tuned!,07-18-2017 11:58:22,84372"
"With only a very small majority the Republicans in the House &amp; Senate need more victories next year since Dems totally obstruct no votes!,07-18-2017 13:15:55,67041"
"The Senate must go to a 51 vote majority instead of current 60 votes. Even parts of full Repeal need 60. 8 Dems control Senate. Crazy!,07-18-2017 13:26:47,74152"
"Fake News story of secret dinner with Putin is ""sick."" All G 20 leaders and spouses were invited by the Chancellor of Germany. Press knew!,07-19-2017 00:53:12,98186"
"The Fake News is becoming more and more dishonest! Even a dinner arranged for top 20 leaders in Germany is made to look sinister!,07-19-2017 00:59:56,109127"
"I will be having lunch at the White House today with Republican Senators concerning healthcare. They MUST keep their promise to America!,07-19-2017 12:30:22,93049"
"The Republicans never discuss how good their healthcare bill is &amp; it will get even better at lunchtime.The Dems scream death as OCare dies!,07-19-2017 12:46:14,75511"
"Melania and I send our thoughts and prayers to Senator McCain Cindy and their entire family. Get well soon. https://t.co/fONWVlmYyz,07-20-2017 02:33:15,84370"
"Departing The Pentagon after meetings with @VP Pence Secretary James Mattis and our great teams. #MAGA__ https://t.co/5d1MSzhjQS,07-20-2017 17:27:40,60572"
"I am asking all citizens to believe in yourselves believe in your future and believe once more in America. #AmericaFirst__ https://t.co/NOnhJyWp4J,07-20-2017 20:08:58,122092"
"Billions of dollars in investments &amp; thousands of new jobs in America! An initiative via Corning Merck &amp; Pfizer: https://t.co/QneN48bSiq https://t.co/5VtMfuY3PM,07-21-2017 03:31:45,59311"
"#MadeInAmerica___https://t.co/39dwlGHI7R https://t.co/VfIrc5Xssx,07-21-2017 13:41:01,42436"
"Six months in - it is the hope of GROWTH_that is making America__FOUR TRILLION DOLLARS_RICHER. -Stuart @VarneyCo_https://t.co/s7fYOicWGV https://t.co/x9MeUzDom6,07-21-2017 15:28:38,56880"
"ICYMI- This week we hosted a #MadeInAmerica event right here at the @WhiteHouse! If it is MADE IN AMERICA it is the BEST! USA__ https://t.co/q4vB9GdE5y,07-21-2017 16:06:04,58876"
"Manufacturers’ record-high optimism reported in the 1st qtr has carried into the 2nd qtr of 2017 via @ShopFloorNAM:https://t.co/a42fNElct1 https://t.co/WHZtcAxhRQ,07-21-2017 19:19:56,41284"
"Today it was my privilege to welcome survivors of the #USSArizona to the WH. Remarks: https://t.co/gySxxqazBlhttps://t.co/gySxxqazBl https://t.co/ZJaLAfBcv0,07-21-2017 22:42:30,1736"
"Today it was my privilege to welcome survivors of the #USSArizona to the @WhiteHouse. #HonorThem__Remarks: https://t.co/gySxxqazBl https://t.co/6IPmbqVi10,07-21-2017 22:47:40,69792"
"Sean Spicer is a wonderful person who took tremendous abuse from the Fake News Media - but his future is bright!,07-22-2017 01:46:33,120240"
"A new INTELLIGENCE LEAK from the Amazon Washington Postthis time against A.G. Jeff Sessions.These illegal leaks like Comey's must stop!,07-22-2017 10:33:01,73455"
"The Failing New York Times foiled U.S. attempt to kill the single most wanted terroristAl-Baghdadi.Their sick agenda over National Security,07-22-2017 10:45:05,69595"
"This morning I will be going to the Commissioning Ceremony for the largest aircraft carrier in the world The Gerald R. Ford.  Norfolk Va.,07-22-2017 10:52:00,74010"
"While all agree the U. S. President has the complete power to pardon why think of that when only crime so far is LEAKS against us.FAKE NEWS,07-22-2017 11:35:34,72192"
"So many people are asking why isn't the A.G. or Special Council looking at the many Hillary Clinton or Comey crimes. 33000 e-mails deleted?,07-22-2017 11:44:29,105571"
"...What about all of the Clinton ties to Russia including Podesta Company Uranium deal Russian Reset big dollar speeches etc.,07-22-2017 11:47:53,87505"
"My son Donald openly gave his e-mails to the media &amp; authorities whereas Crooked Hillary Clinton deleted (&amp; acid washed) her 33000 e-mails!,07-22-2017 12:00:30,109944"
"In all fairness to Anthony Scaramucci he wanted to endorse me 1st before the Republican Primaries started but didn't think I was running!,07-22-2017 12:10:41,58321"
"The Republican Senators must step up to the plate and after 7 years vote to Repeal and Replace. Next Tax Reform and Infrastructure. WIN!,07-22-2017 12:17:54,86049"
